x,relative_density,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV
8370,0.0190157,11068.2,59646.6,10.5124,9.787,284.23
8371,0.0190157,11065.9,59647,10.5102,9.78297,284.234
8372,0.0190157,11063.6,59647.4,10.508,9.77893,284.238
8373,0.0178971,11061.4,59647.8,10.5059,9.77513,284.242
8374,0.0190157,11059.2,59648.3,10.5037,9.7711,284.246
8375,0.0190157,11056.9,59648.7,10.5015,9.76707,284.25
8376,0.0190157,11054.6,59649.1,10.4993,9.76304,284.254
8377,0.0178971,11052.5,59649.5,10.4973,9.75925,284.258
8378,0.0190157,11050.2,59649.9,10.4951,9.75522,284.262
8379,0.0190157,11047.9,59650.4,10.4929,9.7512,284.266
8380,0.0190157,11045.6,59650.8,10.4907,9.74718,284.27
8381,0.0190157,11043.3,59651.2,10.4885,9.74316,284.274
8382,0.0178971,11041.2,59651.6,10.4865,9.73937,284.278
8383,0.0190157,11038.9,59652,10.4843,9.73535,284.282
8384,0.0190157,11036.6,59652.4,10.4821,9.73134,284.286
8385,0.0190157,11034.4,59652.9,10.4799,9.72732,284.29
8386,0.0178971,11032.2,59653.3,10.4778,9.72355,284.294
8387,0.0190157,11029.9,59653.7,10.4757,9.71953,284.298
8388,0.0190157,11027.7,59654.1,10.4735,9.71552,284.302
8389,0.0190157,11025.4,59654.5,10.4713,9.71152,284.306
8390,0.0178971,11023.3,59654.9,10.4692,9.70774,284.309
8391,0.0190157,11021,59655.3,10.467,9.70374,284.313
8392,0.0190157,11018.7,59655.8,10.4649,9.69974,284.317
8393,0.0190157,11016.4,59656.2,10.4627,9.69573,284.321
8394,0.0178971,11014.3,59656.6,10.4606,9.69197,284.325
8395,0.0190157,11012,59657,10.4584,9.68797,284.329
8396,0.0190157,11009.7,59657.4,10.4563,9.68397,284.333
8397,0.0190157,11007.5,59657.8,10.4541,9.67998,284.337
8398,0.0190157,11005.2,59658.3,10.4519,9.67598,284.341
8399,0.0178971,11003.1,59658.6,10.4498,9.67223,284.345
8400,0.0190157,11000.8,59659.1,10.4477,9.66823,284.349
8401,0.0190157,10998.5,59659.5,10.4455,9.66425,284.353
8402,0.0190157,10996.3,59659.9,10.4433,9.66026,284.357
8403,0.0178971,10994.1,59660.3,10.4413,9.65651,284.361
8404,0.0190157,10991.9,59660.7,10.4391,9.65252,284.365
8405,0.0190157,10989.6,59661.1,10.4369,9.64854,284.369
8406,0.0190157,10987.3,59661.5,10.4347,9.64456,284.373
8407,0.0178971,10985.2,59661.9,10.4327,9.64081,284.376
8408,0.0190157,10982.9,59662.4,10.4305,9.63683,284.38
8409,0.0190157,10980.7,59662.8,10.4283,9.63286,284.384
8410,0.0190157,10978.4,59663.2,10.4261,9.62888,284.388
8411,0.0178971,10976.3,59663.6,10.4241,9.62514,284.392
8412,0.0190157,10974,59664,10.4219,9.62117,284.396
8413,0.0190157,10971.7,59664.4,10.4197,9.6172,284.4
8414,0.0190157,10969.5,59664.8,10.4176,9.61323,284.404
8415,0.0178971,10967.3,59665.2,10.4155,9.6095,284.408
8416,0.0190157,10965.1,59665.6,10.4134,9.60553,284.412
8417,0.0190157,10962.8,59666.1,10.4112,9.60157,284.416
8418,0.0190157,10960.5,59666.5,10.409,9.59761,284.42
8419,0.0178971,10958.4,59666.9,10.407,9.59388,284.423
8420,0.0190157,10956.2,59667.3,10.4048,9.58992,284.427
8421,0.0190157,10953.9,59667.7,10.4026,9.58596,284.431
8422,0.0190157,10951.6,59668.1,10.4005,9.58201,284.435
8423,0.0190157,10949.4,59668.5,10.3983,9.57805,284.439
8424,0.0178971,10947.2,59668.9,10.3962,9.57433,284.443
8425,0.0190157,10945,59669.3,10.3941,9.57038,284.447
8426,0.0190157,10942.7,59669.7,10.3919,9.56643,284.451
8427,0.0190157,10940.5,59670.2,10.3897,9.56248,284.455
8428,0.0178971,10938.3,59670.5,10.3877,9.55877,284.458
8429,0.0190157,10936.1,59671,10.3855,9.55482,284.462
8430,0.0190157,10933.8,59671.4,10.3834,9.55088,284.466
8431,0.0190157,10931.6,59671.8,10.3812,9.54694,284.47
8432,0.0178971,10929.5,59672.2,10.3792,9.54323,284.474
8433,0.0190157,10927.2,59672.6,10.377,9.53929,284.478
8434,0.0190157,10924.9,59673,10.3748,9.53536,284.482
8435,0.0190157,10922.7,59673.4,10.3727,9.53142,284.486
8436,0.0178971,10920.6,59673.8,10.3706,9.52772,284.489
8437,0.0190157,10918.3,59674.2,10.3685,9.52379,284.493
8438,0.0190157,10916.1,59674.6,10.3663,9.51986,284.497
8439,0.0190157,10913.8,59675,10.3641,9.51593,284.501
8440,0.0178971,10911.7,59675.4,10.3621,9.51223,284.505
8441,0.0190157,10909.4,59675.8,10.3599,9.5083,284.509
8442,0.0190157,10907.2,59676.2,10.3578,9.50438,284.513
8443,0.0190157,10904.9,59676.7,10.3556,9.50046,284.517
8444,0.0178971,10902.8,59677,10.3536,9.49677,284.52
8445,0.0190157,10900.6,59677.5,10.3514,9.49285,284.524
8446,0.0190157,10898.3,59677.9,10.3493,9.48893,284.528
8447,0.0190157,10896.1,59678.3,10.3471,9.48501,284.532
8448,0.0178971,10893.9,59678.7,10.3451,9.48133,284.536
8449,0.0190157,10891.7,59679.1,10.3429,9.47741,284.54
8450,0.0190157,10889.4,59679.5,10.3407,9.4735,284.544
8451,0.0190157,10887.2,59679.9,10.3386,9.46959,284.548
8452,0.0178971,10885.1,59680.3,10.3366,9.46591,284.551
8453,0.0190157,10882.8,59680.7,10.3344,9.46201,284.555
8454,0.0190157,10880.6,59681.1,10.3322,9.4581,284.559
8455,0.0190157,10878.3,59681.5,10.3301,9.4542,284.563
8456,0.0190157,10876.1,59681.9,10.3279,9.45029,284.567
8457,0.0178971,10874,59682.3,10.3259,9.44662,284.57
8458,0.0190157,10871.7,59682.7,10.3237,9.44272,284.574
8459,0.0190157,10869.5,59683.1,10.3216,9.43883,284.578
8460,0.0190157,10867.3,59683.5,10.3194,9.43493,284.582
8461,0.0178971,10865.1,59683.9,10.3174,9.43126,284.586
8462,0.0190157,10862.9,59684.3,10.3153,9.42737,284.59
8463,0.0190157,10860.7,59684.7,10.3131,9.42348,284.594
8464,0.0190157,10858.4,59685.1,10.311,9.41959,284.598
8465,0.0178971,10856.3,59685.5,10.3089,9.41593,284.601
8466,0.0190157,10854.1,59685.9,10.3068,9.41204,284.605
8467,0.0190157,10851.8,59686.3,10.3046,9.40816,284.609
8468,0.0190157,10849.6,59686.7,10.3025,9.40427,284.613
8469,0.0178971,10847.5,59687.1,10.3005,9.40062,284.616
8470,0.0190157,10845.2,59687.5,10.2983,9.39674,284.62
8471,0.0190157,10843,59687.9,10.2962,9.39286,284.624
8472,0.0190157,10840.8,59688.4,10.294,9.38898,284.628
8473,0.0178971,10838.7,59688.7,10.292,9.38533,284.632
8474,0.0190157,10836.4,59689.1,10.2898,9.38146,284.636
8475,0.0190157,10834.2,59689.5,10.2877,9.37759,284.64
8476,0.0190157,10831.9,59690,10.2855,9.37372,284.643
8477,0.0178971,10829.8,59690.3,10.2835,9.37007,284.647
8478,0.0190157,10827.6,59690.7,10.2814,9.36621,284.651
8479,0.0190157,10825.4,59691.1,10.2792,9.36234,284.655
8480,0.0190157,10823.1,59691.5,10.2771,9.35847,284.659
8481,0.0178971,10821,59691.9,10.2751,9.35484,284.662
8482,0.0190157,10818.8,59692.3,10.2729,9.35098,284.666
8483,0.0190157,10816.6,59692.7,10.2708,9.34711,284.67
8484,0.0190157,10814.3,59693.1,10.2686,9.34326,284.674
8485,0.0178971,10812.2,59693.5,10.2666,9.33963,284.677
8486,0.0190157,10810,59693.9,10.2645,9.33577,284.681
8487,0.0190157,10807.8,59694.3,10.2623,9.33191,284.685
8488,0.0190157,10805.5,59694.7,10.2602,9.32806,284.689
8489,0.0178971,10803.4,59695.1,10.2582,9.32444,284.693
8490,0.0190157,10801.2,59695.5,10.256,9.32059,284.697
8491,0.0190157,10799,59695.9,10.2539,9.31674,284.7
8492,0.0190157,10796.7,59696.3,10.2518,9.31289,284.704
8493,0.0178971,10794.7,59696.7,10.2497,9.30927,284.708
8494,0.0190157,10792.4,59697.1,10.2476,9.30543,284.712
8495,0.0190157,10790.2,59697.5,10.2455,9.30159,284.716
8496,0.0190157,10788,59697.9,10.2433,9.29775,284.719
8497,0.0178971,10785.9,59698.3,10.2413,9.29413,284.723
8498,0.0190157,10783.6,59698.7,10.2392,9.2903,284.727
8499,0.0190157,10781.4,59699.1,10.237,9.28646,284.731
8500,0.0190157,10779.2,59699.5,10.2349,9.28263,284.734
8501,0.0178971,10777.1,59699.9,10.2329,9.27902,284.738
8502,0.0190157,10774.9,59700.3,10.2308,9.27519,284.742
8503,0.0190157,10772.6,59700.7,10.2286,9.27136,284.746
8504,0.0190157,10770.4,59701.1,10.2265,9.26753,284.75
8505,0.0178971,10768.3,59701.5,10.2245,9.26393,284.753
8506,0.0190157,10766.1,59701.9,10.2224,9.2601,284.757
8507,0.0190157,10763.9,59702.3,10.2202,9.25628,284.761
8508,0.0190157,10761.7,59702.7,10.2181,9.25246,284.765
8509,0.0178971,10759.6,59703,10.2161,9.24886,284.768
8510,0.0190157,10757.3,59703.4,10.2139,9.24504,284.772
8511,0.0190157,10755.1,59703.8,10.2118,9.24123,284.776
8512,0.0190157,10752.9,59704.2,10.2097,9.23741,284.78
8513,0.0178971,10750.8,59704.6,10.2077,9.23382,284.783
8514,0.0190157,10748.6,59705,10.2055,9.23001,284.787
8515,0.0190157,10746.4,59705.4,10.2034,9.2262,284.791
8516,0.0190157,10744.2,59705.8,10.2013,9.22239,284.795
8517,0.0178971,10742.1,59706.2,10.1993,9.2188,284.798
8518,0.0190157,10739.9,59706.6,10.1972,9.21499,284.802
8519,0.0190157,10737.6,59707,10.195,9.21119,284.806
8520,0.0190157,10735.4,59707.4,10.1929,9.20739,284.81
8521,0.0178971,10733.3,59707.8,10.1909,9.20381,284.813
8522,0.0190157,10731.1,59708.2,10.1888,9.20001,284.817
8523,0.0190157,10728.9,59708.6,10.1866,9.19621,284.821
8524,0.0190157,10726.7,59709,10.1845,9.19241,284.825
8525,0.0178971,10724.6,59709.3,10.1825,9.18884,284.828
8526,0.0190157,10722.4,59709.7,10.1804,9.18504,284.832
8527,0.0190157,10720.2,59710.1,10.1783,9.18125,284.836
8528,0.0190157,10718,59710.5,10.1761,9.17746,284.84
8529,0.0178971,10715.9,59710.9,10.1741,9.17389,284.843
8530,0.0190157,10713.7,59711.3,10.172,9.1701,284.847
8531,0.0190157,10711.4,59711.7,10.1699,9.16631,284.851
8532,0.0190157,10709.2,59712.1,10.1678,9.16253,284.855
8533,0.0178971,10707.2,59712.5,10.1658,9.15897,284.858
8534,0.0190157,10704.9,59712.9,10.1637,9.15519,284.862
8535,0.0190157,10702.7,59713.3,10.1615,9.1514,284.866
8536,0.0190157,10700.5,59713.7,10.1594,9.14763,284.869
8537,0.0178971,10698.4,59714,10.1574,9.14407,284.873
8538,0.0190157,10696.2,59714.4,10.1553,9.14029,284.877
8539,0.0190157,10694,59714.8,10.1532,9.13652,284.881
8540,0.0190157,10691.8,59715.2,10.1511,9.13274,284.884
8541,0.0178971,10689.7,59715.6,10.1491,9.12919,284.888
8542,0.0190157,10687.5,59716,10.1469,9.12542,284.892
8543,0.0190157,10685.3,59716.4,10.1448,9.12166,284.895
8544,0.0190157,10683.1,59716.8,10.1427,9.11789,284.899
8545,0.0178971,10681,59717.1,10.1407,9.11434,284.903
8546,0.0190157,10678.8,59717.5,10.1386,9.11058,284.907
8547,0.0190157,10676.6,59717.9,10.1365,9.10682,284.91
8548,0.0190157,10674.4,59718.3,10.1344,9.10306,284.914
8549,0.0178971,10672.3,59718.7,10.1324,9.09952,284.918
8550,0.0190157,10670.1,59719.1,10.1303,9.09576,284.921
8551,0.0190157,10667.9,59719.5,10.1282,9.092,284.925
8552,0.0190157,10665.7,59719.9,10.126,9.08825,284.929
8553,0.0178971,10663.7,59720.2,10.124,9.08471,284.932
8554,0.0190157,10661.5,59720.6,10.1219,9.08096,284.936
8555,0.0190157,10659.3,59721,10.1198,9.07721,284.94
8556,0.0190157,10657.1,59721.4,10.1177,9.07346,284.944
8557,0.0178971,10655,59721.8,10.1157,9.06993,284.947
8558,0.0190157,10652.8,59722.2,10.1136,9.06619,284.951
8559,0.0190157,10650.6,59722.6,10.1115,9.06244,284.955
8560,0.0178971,10648.5,59722.9,10.1095,9.05892,284.958
8561,0.0190157,10646.3,59723.3,10.1074,9.05518,284.962
8562,0.0190157,10644.1,59723.7,10.1053,9.05144,284.966
8563,0.0190157,10641.9,59724.1,10.1032,9.0477,284.969
8564,0.0178971,10639.8,59724.5,10.1012,9.04418,284.973
8565,0.0190157,10637.6,59724.9,10.0991,9.04044,284.977
8566,0.0190157,10635.4,59725.3,10.097,9.03671,284.98
8567,0.0190157,10633.3,59725.7,10.0949,9.03298,284.984
8568,0.0178971,10631.2,59726,10.0929,9.02947,284.988
8569,0.0190157,10629,59726.4,10.0908,9.02574,284.991
8570,0.0190157,10626.8,59726.8,10.0887,9.02201,284.995
8571,0.0190157,10624.6,59727.2,10.0866,9.01828,284.999
8572,0.0178971,10622.5,59727.6,10.0846,9.01477,285.002
8573,0.0190157,10620.3,59728,10.0825,9.01105,285.006
8574,0.0190157,10618.1,59728.4,10.0804,9.00733,285.01
8575,0.0190157,10616,59728.7,10.0783,9.00361,285.014
8576,0.0178971,10613.9,59729.1,10.0763,9.00011,285.017
8577,0.0190157,10611.7,59729.5,10.0742,8.99639,285.021
8578,0.0190157,10609.5,59729.9,10.0721,8.99267,285.024
8579,0.0190157,10607.3,59730.3,10.07,8.98896,285.028
8580,0.0178971,10605.2,59730.6,10.068,8.98546,285.032
8581,0.0190157,10603.1,59731,10.0659,8.98175,285.035
8582,0.0190157,10600.9,59731.4,10.0638,8.97804,285.039
8583,0.0190157,10598.7,59731.8,10.0617,8.97433,285.043
8584,0.0178971,10596.6,59732.2,10.0597,8.97084,285.046
8585,0.0190157,10594.4,59732.6,10.0576,8.96714,285.05
8586,0.0190157,10592.2,59733,10.0555,8.96343,285.054
8587,0.0190157,10590.1,59733.3,10.0534,8.95973,285.057
8588,0.0178971,10588,59733.7,10.0515,8.95624,285.061
8589,0.0190157,10585.8,59734.1,10.0494,8.95254,285.065
8590,0.0190157,10583.6,59734.5,10.0473,8.94885,285.068
8591,0.0178971,10581.6,59734.8,10.0453,8.94537,285.072
8592,0.0190157,10579.4,59735.2,10.0432,8.94167,285.075
8593,0.0190157,10577.2,59735.6,10.0411,8.93798,285.079
8594,0.0190157,10575,59736,10.039,8.93428,285.083
8595,0.0178971,10572.9,59736.4,10.037,8.93081,285.086
8596,0.0190157,10570.8,59736.8,10.0349,8.92712,285.09
8597,0.0190157,10568.6,59737.1,10.0328,8.92343,285.094
8598,0.0190157,10566.4,59737.5,10.0307,8.91974,285.097
8599,0.0178971,10564.3,59737.9,10.0288,8.91628,285.101
8600,0.0190157,10562.2,59738.3,10.0267,8.91259,285.105
8601,0.0190157,10560,59738.7,10.0246,8.90891,285.108
8602,0.0190157,10557.8,59739.1,10.0225,8.90523,285.112
8603,0.0178971,10555.7,59739.4,10.0205,8.90177,285.115
8604,0.0190157,10553.6,59739.8,10.0184,8.89809,285.119
8605,0.0190157,10551.4,59740.2,10.0163,8.89441,285.123
8606,0.0190157,10549.2,59740.6,10.0143,8.89074,285.126
8607,0.0178971,10547.1,59740.9,10.0123,8.88728,285.13
8608,0.0190157,10545,59741.3,10.0102,8.88361,285.134
8609,0.0190157,10542.8,59741.7,10.0081,8.87994,285.137
8610,0.0190157,10540.6,59742.1,10.006,8.87627,285.141
8611,0.0178971,10538.6,59742.4,10.0041,8.87282,285.144
8612,0.0190157,10536.4,59742.8,10.002,8.86915,285.148
8613,0.0190157,10534.2,59743.2,9.99988,8.86548,285.152
8614,0.0190157,10532,59743.6,9.99779,8.86182,285.155
8615,0.0178971,10530,59744,9.99583,8.85838,285.159
8616,0.0190157,10527.8,59744.3,9.99374,8.85471,285.162
8617,0.0190157,10525.6,59744.7,9.99165,8.85106,285.166
8618,0.0178971,10523.6,59745.1,9.98969,8.84761,285.17
8619,0.0190157,10521.4,59745.5,9.9876,8.84396,285.173
8620,0.0190157,10519.2,59745.9,9.98552,8.8403,285.177
8621,0.0190157,10517.1,59746.2,9.98343,8.83665,285.18
8622,0.0178971,10515,59746.6,9.98147,8.83321,285.184
8623,0.0190157,10512.8,59747,9.97939,8.82956,285.188
8624,0.0190157,10510.7,59747.4,9.97731,8.82592,285.191
8625,0.0190157,10508.5,59747.7,9.97522,8.82227,285.195
8626,0.0178971,10506.5,59748.1,9.97326,8.81884,285.198
8627,0.0190157,10504.3,59748.5,9.97118,8.81519,285.202
8628,0.0190157,10502.1,59748.9,9.9691,8.81155,285.206
8629,0.0190157,10499.9,59749.2,9.96702,8.80791,285.209
8630,0.0178971,10497.9,59749.6,9.96506,8.80448,285.213
8631,0.0190157,10495.7,59750,9.96298,8.80084,285.216
8632,0.0190157,10493.6,59750.4,9.9609,8.79721,285.22
8633,0.0190157,10491.4,59750.7,9.95882,8.79357,285.224
8634,0.0178971,10489.4,59751.1,9.95687,8.79015,285.227
8635,0.0190157,10487.2,59751.5,9.95479,8.78652,285.231
8636,0.0190157,10485,59751.9,9.95271,8.78289,285.234
8637,0.0178971,10483,59752.2,9.95075,8.77947,285.238
8638,0.0190157,10480.8,59752.6,9.94868,8.77584,285.241
8639,0.0190157,10478.7,59753,9.9466,8.77222,285.245
8640,0.0190157,10476.5,59753.4,9.94452,8.76859,285.249
8641,0.0178971,10474.4,59753.7,9.94257,8.76518,285.252
8642,0.0190157,10472.3,59754.1,9.94049,8.76156,285.256
8643,0.0190157,10470.1,59754.5,9.93842,8.75794,285.259
8644,0.0190157,10468,59754.9,9.93634,8.75432,285.263
8645,0.0178971,10465.9,59755.2,9.93439,8.75091,285.266
8646,0.0190157,10463.8,59755.6,9.93232,8.7473,285.27
8647,0.0190157,10461.6,59756,9.93024,8.74368,285.273
8648,0.0190157,10459.4,59756.4,9.92817,8.74007,285.277
8649,0.0178971,10457.4,59756.7,9.92622,8.73667,285.28
8650,0.0190157,10455.2,59757.1,9.92415,8.73306,285.284
8651,0.0190157,10453.1,59757.5,9.92208,8.72945,285.288
8652,0.0178971,10451,59757.8,9.92013,8.72605,285.291
8653,0.0190157,10448.9,59758.2,9.91806,8.72245,285.295
8654,0.0190157,10446.7,59758.6,9.91599,8.71884,285.298
8655,0.0190157,10444.6,59759,9.91392,8.71524,285.302
8656,0.0178971,10442.5,59759.3,9.91197,8.71185,285.305
8657,0.0190157,10440.4,59759.7,9.9099,8.70825,285.309
8658,0.0190157,10438.2,59760.1,9.90783,8.70465,285.312
8659,0.0190157,10436.1,59760.4,9.90576,8.70105,285.316
8660,0.0178971,10434,59760.8,9.90381,8.69767,285.319
8661,0.0190157,10431.9,59761.2,9.90175,8.69407,285.323
8662,0.0190157,10429.7,59761.5,9.89968,8.69048,285.327
8663,0.0190157,10427.6,59761.9,9.89761,8.68689,285.33
8664,0.0178971,10425.5,59762.3,9.89567,8.68351,285.334
8665,0.0190157,10423.4,59762.7,9.8936,8.67992,285.337
8666,0.0190157,10421.2,59763,9.89154,8.67633,285.341
8667,0.0178971,10419.2,59763.4,9.88959,8.67295,285.344
8668,0.0190157,10417,59763.8,9.88753,8.66937,285.348
8669,0.0190157,10414.9,59764.1,9.88547,8.66579,285.351
8670,0.0190157,10412.7,59764.5,9.8834,8.6622,285.355
8671,0.0178971,10410.7,59764.9,9.88146,8.65883,285.358
8672,0.0190157,10408.6,59765.2,9.8794,8.65525,285.362
8673,0.0190157,10406.4,59765.6,9.87733,8.65168,285.365
8674,0.0190157,10404.3,59766,9.87527,8.6481,285.369
8675,0.0178971,10402.2,59766.3,9.87333,8.64474,285.372
8676,0.0190157,10400.1,59766.7,9.87127,8.64116,285.376
8677,0.0190157,10397.9,59767.1,9.86921,8.63759,285.38
8678,0.0190157,10395.8,59767.5,9.86715,8.63402,285.383
8679,0.0178971,10393.8,59767.8,9.86521,8.63066,285.386
8680,0.0190157,10391.6,59768.2,9.86315,8.62709,285.39
8681,0.0190157,10389.5,59768.6,9.86109,8.62353,285.394
8682,0.0178971,10387.4,59768.9,9.85915,8.62017,285.397
8683,0.0190157,10385.3,59769.3,9.8571,8.61661,285.401
8684,0.0190157,10383.1,59769.7,9.85504,8.61305,285.404
8685,0.0190157,10381,59770,9.85298,8.60949,285.408
8686,0.0178971,10379,59770.4,9.85104,8.60614,285.411
8687,0.0190157,10376.8,59770.8,9.84899,8.60258,285.415
8688,0.0190157,10374.7,59771.1,9.84693,8.59902,285.418
8689,0.0190157,10372.5,59771.5,9.84488,8.59547,285.422
8690,0.0178971,10370.5,59771.8,9.84294,8.59212,285.425
8691,0.0190157,10368.4,59772.2,9.84089,8.58857,285.429
8692,0.0190157,10366.2,59772.6,9.83883,8.58502,285.432
8693,0.0178971,10364.2,59772.9,9.8369,8.58168,285.435
8694,0.0190157,10362.1,59773.3,9.83484,8.57813,285.439
8695,0.0190157,10359.9,59773.7,9.83279,8.57459,285.443
8696,0.0190157,10357.8,59774.1,9.83074,8.57104,285.446
8697,0.0178971,10355.8,59774.4,9.82881,8.56771,285.449
8698,0.0190157,10353.6,59774.8,9.82675,8.56417,285.453
8699,0.0190157,10351.5,59775.1,9.8247,8.56063,285.456
8700,0.0190157,10349.4,59775.5,9.82265,8.55709,285.46
8701,0.0178971,10347.3,59775.9,9.82072,8.55376,285.463
8702,0.0190157,10345.2,59776.2,9.81867,8.55022,285.467
8703,0.0190157,10343.1,59776.6,9.81662,8.54669,285.47
8704,0.0190157,10340.9,59777,9.81457,8.54315,285.474
8705,0.0178971,10338.9,59777.3,9.81264,8.53983,285.477
8706,0.0190157,10336.8,59777.7,9.81059,8.5363,285.481
8707,0.0190157,10334.6,59778.1,9.80855,8.53277,285.484
8708,0.0178971,10332.6,59778.4,9.80662,8.52945,285.488
8709,0.0190157,10330.5,59778.8,9.80457,8.52592,285.491
8710,0.0190157,10328.4,59779.1,9.80252,8.5224,285.495
8711,0.0190157,10326.2,59779.5,9.80048,8.51887,285.498
8712,0.0178971,10324.2,59779.9,9.79855,8.51556,285.502
8713,0.0190157,10322.1,59780.2,9.79651,8.51204,285.505
8714,0.0190157,10320,59780.6,9.79446,8.50852,285.509
8715,0.0190157,10317.8,59781,9.79242,8.505,285.512
8716,0.0178971,10315.8,59781.3,9.79049,8.50169,285.515
8717,0.0190157,10313.7,59781.7,9.78845,8.49817,285.519
8718,0.0190157,10311.5,59782,9.7864,8.49466,285.522
8719,0.0178971,10309.5,59782.4,9.78448,8.49136,285.526
8720,0.0190157,10307.4,59782.8,9.78244,8.48784,285.529
8721,0.0190157,10305.3,59783.1,9.7804,8.48434,285.533
8722,0.0190157,10303.1,59783.5,9.77835,8.48083,285.536
8723,0.0178971,10301.1,59783.8,9.77643,8.47753,285.54
8724,0.0190157,10299,59784.2,9.77439,8.47402,285.543
8725,0.0190157,10296.9,59784.6,9.77235,8.47052,285.547
8726,0.0190157,10294.8,59784.9,9.77031,8.46702,285.55
8727,0.0178971,10292.7,59785.3,9.76839,8.46372,285.553
8728,0.0190157,10290.6,59785.7,9.76635,8.46022,285.557
8729,0.0190157,10288.5,59786,9.76431,8.45672,285.56
8730,0.0178971,10286.5,59786.4,9.76239,8.45343,285.564
8731,0.0190157,10284.4,59786.7,9.76035,8.44994,285.567
8732,0.0190157,10282.2,59787.1,9.75832,8.44644,285.571
8733,0.0190157,10280.1,59787.5,9.75628,8.44295,285.574
8734,0.0178971,10278.1,59787.8,9.75436,8.43966,285.577
8735,0.0190157,10276,59788.2,9.75232,8.43617,285.581
8736,0.0190157,10273.9,59788.5,9.75029,8.43268,285.584
8737,0.0190157,10271.7,59788.9,9.74825,8.4292,285.588
8738,0.0178971,10269.7,59789.2,9.74634,8.42592,285.591
8739,0.0190157,10267.6,59789.6,9.7443,8.42243,285.595
8740,0.0190157,10265.5,59790,9.74227,8.41895,285.598
8741,0.0178971,10263.5,59790.3,9.74035,8.41567,285.601
8742,0.0190157,10261.4,59790.7,9.73832,8.41219,285.605
8743,0.0190157,10259.2,59791,9.73629,8.40871,285.608
8744,0.0190157,10257.1,59791.4,9.73425,8.40524,285.612
8745,0.0178971,10255.1,59791.8,9.73234,8.40197,285.615
8746,0.0190157,10253,59792.1,9.73031,8.39849,285.619
8747,0.0190157,10250.9,59792.5,9.72828,8.39502,285.622
8748,0.0178971,10248.9,59792.8,9.72636,8.39175,285.625
8749,0.0190157,10246.8,59793.2,9.72433,8.38828,285.629
8750,0.0190157,10244.7,59793.5,9.7223,8.38481,285.632
8751,0.0190157,10242.5,59793.9,9.72027,8.38134,285.636
8752,0.0178971,10240.5,59794.3,9.71836,8.37808,285.639
8753,0.0190157,10238.4,59794.6,9.71633,8.37462,285.642
8754,0.0190157,10236.3,59795,9.7143,8.37115,285.646
8755,0.0190157,10234.2,59795.3,9.71228,8.36769,285.649
8756,0.0178971,10232.2,59795.7,9.71037,8.36444,285.653
8757,0.0190157,10230.1,59796,9.70834,8.36098,285.656
8758,0.0190157,10228,59796.4,9.70631,8.35752,285.66
8759,0.0178971,10226,59796.7,9.70441,8.35427,285.663
8760,0.0190157,10223.9,59797.1,9.70238,8.35081,285.666
8761,0.0190157,10221.7,59797.5,9.70035,8.34736,285.67
8762,0.0190157,10219.6,59797.8,9.69833,8.3439,285.673
8763,0.0178971,10217.6,59798.2,9.69642,8.34066,285.676
8764,0.0190157,10215.5,59798.5,9.6944,8.33721,285.68
8765,0.0190157,10213.4,59798.9,9.69237,8.33376,285.683
8766,0.0190157,10211.3,59799.3,9.69035,8.33031,285.687
8767,0.0178971,10209.3,59799.6,9.68844,8.32707,285.69
8768,0.0190157,10207.2,59800,9.68642,8.32363,285.693
